regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,2,0.125,4.0,2048,1024,4096,16384,5632,5157.959,7286.109,5623.013,0.2185
mixed,16,2,0.125,4.0,2048,2048,128,512,176,5719.427,5793.029,5737.828,0.25
mixed,16,2,0.125,4.0,2048,2048,256,1024,352,5745.606,5895.553,5770.02,0.1628
mixed,16,2,0.125,4.0,2048,2048,512,2048,704,5842.308,6116.227,5885.058,0.1561
mixed,16,2,0.125,4.0,2048,2048,1024,4096,1408,5961.283,6510.109,6082.274,0.2205
mixed,16,2,0.125,4.0,2048,2048,2048,8192,2816,6239.362,7304.254,6471.453,0.2179
mixed,16,2,0.125,4.0,2048,2048,4096,16384,5632,6813.178,8928.468,7261.917,0.2121
mixed,16,2,0.125,4.0,2048,4096,128,512,176,8963.925,9012.658,8954.068,-0.2023
mixed,16,2,0.125,4.0,2048,4096,256,1024,352,8990.677,9113.493,9007.574,0.1376
mixed,16,2,0.125,4.0,2048,4096,512,2048,704,9462.063,9302.675,9114.866,
mixed,16,2,0.125,4.0,2048,4096,1024,4096,1408,9187.191,9709.361,9283.983,0.1854
mixed,16,2,0.125,4.0,2048,4096,2048,8192,2816,9478.16,10558.542,9663.696,0.1717
mixed,16,2,0.125,4.0,2048,4096,4096,16384,5632,10019.281,12157.283,10468.176,0.21
mixed,16,2,0.125,4.0,2048,8192,128,512,176,15207.444,15276.247,15199.035,-0.1222
mixed,16,2,0.125,4.0,2048,8192,256,1024,352,15268.985,15412.853,15291.736,0.1581
mixed,16,2,0.125,4.0,2048,8192,512,2048,704,15330.906,15622.961,15422.77,0.3145
mixed,16,2,0.125,4.0,2048,8192,1024,4096,1408,15488.305,16021.65,15587.284,0.1856
mixed,16,2,0.125,4.0,2048,8192,2048,8192,2816,15745.873,16835.147,15992.756,0.2266
mixed,16,2,0.125,4.0,2048,8192,4096,16384,5632,16316.399,18466.657,16749.713,0.2015
pure,16,3,0.1875,4.0,0,0,128,512,200,99.742,167.484,108.127,0.1238
pure,16,3,0.1875,4.0,0,0,256,1024,400,144.703,267.167,162.303,0.1437
pure,16,3,0.1875,4.0,0,0,512,2048,800,224.447,470.463,264.382,0.1623
pure,16,3,0.1875,4.0,0,0,1024,4096,1600,380.798,878.747,465.438,0.17
pure,16,3,0.1875,4.0,0,0,2048,8192,3200,701.981,1692.568,860.314,0.1598
pure,16,3,0.1875,4.0,0,0,4096,16384,6400,1332.954,3307.374,1656.183,0.1637
mixed,16,3,0.1875,4.0,16,0,128,512,200,122.08,190.623,130.529,0.1233
mixed,16,3,0.1875,4.0,16,0,256,1024,400,166.721,289.853,182.303,0.1265
mixed,16,3,0.1875,4.0,16,0,512,2048,800,246.817,495.676,285.278,0.1545
mixed,16,3,0.1875,4.0,16,0,1024,4096,1600,403.839,900.859,485.053,0.1634
mixed,16,3,0.1875,4.0,16,0,2048,8192,3200,723.996,1708.406,884.924,0.1635
mixed,16,3,0.1875,4.0,16,0,4096,16384,6400,1358.106,3324.719,1674.04,0.1606
mixed,16,3,0.1875,4.0,16,512,128,512,200,164.799,230.911,172.385,0.1147
mixed,16,3,0.1875,4.0,16,512,256,1024,400,211.071,332.479,223.424,0.1017
mixed,16,3,0.1875,4.0,16,512,512,2048,800,289.693,537.789,327.26,0.1514
mixed,16,3,0.1875,4.0,16,512,1024,4096,1600,445.472,942.362,526.59,0.1633
mixed,16,3,0.1875,4.0,16,512,2048,8192,3200,762.493,1750.836,923.164,0.1626
mixed,16,3,0.1875,4.0,16,512,4096,16384,6400,1396.28,3368.524,1713.428,0.1608
mixed,16,3,0.1875,4.0,16,1024,128,512,200,168.925,237.185,175.999,0.1036
mixed,16,3,0.1875,4.0,16,1024,256,1024,400,212.735,340.093,229.405,0.1309
mixed,16,3,0.1875,4.0,16,1024,512,2048,800,294.237,538.142,331.711,0.1536
mixed,16,3,0.1875,4.0,16,1024,1024,4096,1600,451.838,948.028,531.294,0.1601
mixed,16,3,0.1875,4.0,16,1024,2048,8192,3200,771.706,1761.942,930.492,0.1604
mixed,16,3,0.1875,4.0,16,1024,4096,16384,6400,1404.41,3378.542,1718.65,0.1592
mixed,16,3,0.1875,4.0,16,2048,128,512,200,175.998,245.15,182.947,0.1005
mixed,16,3,0.1875,4.0,16,2048,256,1024,400,221.214,346.624,236.319,0.1204
mixed,16,3,0.1875,4.0,16,2048,512,2048,800,300.638,550.684,339.519,0.1555
mixed,16,3,0.1875,4.0,16,2048,1024,4096,1600,460.028,950.266,536.892,0.1568
mixed,16,3,0.1875,4.0,16,2048,2048,8192,3200,778.427,1757.014,937.022,0.1621
mixed,16,3,0.1875,4.0,16,2048,4096,16384,6400,1413.271,3391.154,1727.864,0.1591
mixed,16,3,0.1875,4.0,16,4096,128,512,200,210.623,283.103,218.495,0.1086
mixed,16,3,0.1875,4.0,16,4096,256,1024,400,258.879,382.942,270.333,0.0923
mixed,16,3,0.1875,4.0,16,4096,512,2048,800,337.821,583.455,372.635,0.1417
mixed,16,3,0.1875,4.0,16,4096,1024,4096,1600,495.262,987.996,572.574,0.1569
mixed,16,3,0.1875,4.0,16,4096,2048,8192,3200,810.876,1807.288,967.736,0.1574
mixed,16,3,0.1875,4.0,16,4096,4096,16384,6400,1454.104,3414.989,1763.191,0.1576
mixed,16,3,0.1875,4.0,16,8192,128,512,200,265.501,336.383,271.423,0.0835
mixed,16,3,0.1875,4.0,16,8192,256,1024,400,311.996,434.971,323.932,0.0971
mixed,16,3,0.1875,4.0,16,8192,512,2048,800,390.687,636.89,422.525,0.1293
mixed,16,3,0.1875,4.0,16,8192,1024,4096,1600,549.819,1042.267,626.396,0.1555
mixed,16,3,0.1875,4.0,16,8192,2048,8192,3200,869.979,1854.616,1022.073,0.1545
mixed,16,3,0.1875,4.0,16,8192,4096,16384,6400,1498.585,3475.633,1817.365,0.1612
mixed,16,3,0.1875,4.0,32,0,128,512,200,158.048,225.792,166.749,0.1284
mixed,16,3,0.1875,4.0,32,0,256,1024,400,204.543,328.509,219.199,0.1182
mixed,16,3,0.1875,4.0,32,0,512,2048,800,281.183,527.518,319.931,0.1573
mixed,16,3,0.1875,4.0,32,0,1024,4096,1600,437.181,932.316,520.159,0.1676
mixed,16,3,0.1875,4.0,32,0,2048,8192,3200,756.091,1745.942,915.388,0.1609
mixed,16,3,0.1875,4.0,32,0,4096,16384,6400,1387.674,3360.368,1705.112,0.1609
mixed,16,3,0.1875,4.0,32,512,128,512,200,203.037,273.344,208.894,0.0833
mixed,16,3,0.1875,4.0,32,512,256,1024,400,249.122,371.615,261.888,0.1042
mixed,16,3,0.1875,4.0,32,512,512,2048,800,327.966,572.253,364.287,0.1487
mixed,16,3,0.1875,4.0,32,512,1024,4096,1600,484.83,981.659,563.263,0.1579
mixed,16,3,0.1875,4.0,32,512,2048,8192,3200,805.147,1788.114,960.505,0.1581
mixed,16,3,0.1875,4.0,32,512,4096,16384,6400,1436.918,3420.367,1754.903,0.1603
mixed,16,3,0.1875,4.0,32,1024,128,512,200,210.11,281.182,215.901,0.0815
mixed,16,3,0.1875,4.0,32,1024,256,1024,400,258.24,381.342,267.744,0.0772
mixed,16,3,0.1875,4.0,32,1024,512,2048,800,335.295,580.506,372.604,0.1522
mixed,16,3,0.1875,4.0,32,1024,1024,4096,1600,494.428,989.66,569.791,0.1522
mixed,16,3,0.1875,4.0,32,1024,2048,8192,3200,810.045,1799.54,965.948,0.1576
mixed,16,3,0.1875,4.0,32,1024,4096,16384,6400,1446.327,3411.633,1758.489,0.1588
mixed,16,3,0.1875,4.0,32,2048,128,512,200,225.023,296.829,230.015,0.0695
mixed,16,3,0.1875,4.0,32,2048,256,1024,400,275.453,399.934,285.28,0.0789
mixed,16,3,0.1875,4.0,32,2048,512,2048,800,352.509,600.474,386.27,0.1362
mixed,16,3,0.1875,4.0,32,2048,1024,4096,1600,512.383,1007.644,585.534,0.1477
mixed,16,3,0.1875,4.0,32,2048,2048,8192,3200,831.099,1816.63,983.963,0.1551
mixed,16,3,0.1875,4.0,32,2048,4096,16384,6400,1462.136,3436.24,1780.983,0.1615
mixed,16,3,0.1875,4.0,32,4096,128,512,200,319.968,387.934,323.292,0.0489
mixed,16,3,0.1875,4.0,32,4096,256,1024,400,365.63,491.198,376.155,0.0838
mixed,16,3,0.1875,4.0,32,4096,512,2048,800,445.372,685.755,477.28,0.1327
mixed,16,3,0.1875,4.0,32,4096,1024,4096,1600,602.298,1092.283,678.299,0.1551
mixed,16,3,0.1875,4.0,32,4096,2048,8192,3200,919.1,1899.765,1073.467,0.1574
mixed,16,3,0.1875,4.0,32,4096,4096,16384,6400,1549.883,3523.278,1860.056,0.1572
mixed,16,3,0.1875,4.0,32,8192,128,512,200,424.03,498.175,428.699,0.063
mixed,16,3,0.1875,4.0,32,8192,256,1024,400,470.816,598.27,481.63,0.0848
mixed,16,3,0.1875,4.0,32,8192,512,2048,800,551.453,798.139,583.067,0.1282
mixed,16,3,0.1875,4.0,32,8192,1024,4096,1600,706.426,1195.224,784.027,0.1588
mixed,16,3,0.1875,4.0,32,8192,2048,8192,3200,1022.012,2012.981,1179.867,0.1593
mixed,16,3,0.1875,4.0,32,8192,4096,16384,6400,1652.949,3627.855,1969.271,0.1602
mixed,16,3,0.1875,4.0,64,0,128,512,200,168.13,236.224,174.848,0.0987
mixed,16,3,0.1875,4.0,64,0,256,1024,400,214.976,334.782,227.135,0.1015
mixed,16,3,0.1875,4.0,64,0,512,2048,800,289.948,538.688,329.661,0.1597
mixed,16,3,0.1875,4.0,64,0,1024,4096,1600,449.728,945.883,531.26,0.1643
mixed,16,3,0.1875,4.0,64,0,2048,8192,3200,768.763,1755.543,924.154,0.1575
mixed,16,3,0.1875,4.0,64,0,4096,16384,6400,1400.89,3376.912,1719.0,0.161
mixed,16,3,0.1875,4.0,64,512,128,512,200,223.199,295.453,228.256,0.07
mixed,16,3,0.1875,4.0,64,512,256,1024,400,269.728,395.039,279.999,0.082
mixed,16,3,0.1875,4.0,64,512,512,2048,800,348.507,595.517,383.296,0.1408
mixed,16,3,0.1875,4.0,64,512,1024,4096,1600,510.619,1005.594,581.534,0.1433
mixed,16,3,0.1875,4.0,64,512,2048,8192,3200,827.131,1817.141,980.664,0.1551
mixed,16,3,0.1875,4.0,64,512,4096,16384,6400,1455.896,3434.0,1772.31,0.16
mixed,16,3,0.1875,4.0,64,1024,128,512,200,281.087,353.599,286.555,0.0754
mixed,16,3,0.1875,4.0,64,1024,256,1024,400,331.488,454.59,341.118,0.0782
mixed,16,3,0.1875,4.0,64,1024,512,2048,800,409.95,653.692,441.051,0.1276
mixed,16,3,0.1875,4.0,64,1024,1024,4096,1600,565.693,1063.515,637.946,0.1451
mixed,16,3,0.1875,4.0,64,1024,2048,8192,3200,881.723,1870.003,1038.234,0.1584
mixed,16,3,0.1875,4.0,64,1024,4096,16384,6400,1515.641,3491.377,1830.966,0.1596
mixed,16,3,0.1875,4.0,64,2048,128,512,200,324.859,394.589,327.901,0.0436
mixed,16,3,0.1875,4.0,64,2048,256,1024,400,371.454,494.717,381.502,0.0815
mixed,16,3,0.1875,4.0,64,2048,512,2048,800,448.19,695.293,479.772,0.1278
mixed,16,3,0.1875,4.0,64,2048,1024,4096,1600,603.579,1100.313,680.189,0.1542
mixed,16,3,0.1875,4.0,64,2048,2048,8192,3200,923.641,1908.47,1079.194,0.1579
mixed,16,3,0.1875,4.0,64,2048,4096,16384,6400,1554.552,3530.767,1872.215,0.1607
mixed,16,3,0.1875,4.0,64,4096,128,512,200,427.485,497.246,432.635,0.0738
mixed,16,3,0.1875,4.0,64,4096,256,1024,400,471.772,599.741,482.236,0.0818
mixed,16,3,0.1875,4.0,64,4096,512,2048,800,549.115,794.652,583.836,0.1414
mixed,16,3,0.1875,4.0,64,4096,1024,4096,1600,706.203,1197.656,782.937,0.1561
mixed,16,3,0.1875,4.0,64,4096,2048,8192,3200,1023.002,2009.175,1174.743,0.1539
mixed,16,3,0.1875,4.0,64,4096,4096,16384,6400,1660.539,3629.806,1975.511,0.1599
mixed,16,3,0.1875,4.0,64,8192,128,512,200,633.47,705.405,637.245,0.0525
mixed,16,3,0.1875,4.0,64,8192,256,1024,400,677.115,801.948,691.035,0.1115
mixed,16,3,0.1875,4.0,64,8192,512,2048,800,757.243,1000.186,787.326,0.1238
mixed,16,3,0.1875,4.0,64,8192,1024,4096,1600,913.211,1402.488,985.532,0.1478
mixed,16,3,0.1875,4.0,64,8192,2048,8192,3200,1226.908,2211.99,1379.962,0.1554
mixed,16,3,0.1875,4.0,64,8192,4096,16384,6400,1856.918,3834.636,2172.885,0.1598
mixed,16,3,0.1875,4.0,128,0,128,512,200,189.952,257.79,194.848,0.0722
mixed,16,3,0.1875,4.0,128,0,256,1024,400,235.775,360.575,246.942,0.0895
mixed,16,3,0.1875,4.0,128,0,512,2048,800,316.542,562.015,351.582,0.1427
mixed,16,3,0.1875,4.0,128,0,1024,4096,1600,470.558,968.539,550.941,0.1614
mixed,16,3,0.1875,4.0,128,0,2048,8192,3200,790.651,1777.561,947.708,0.1591
mixed,16,3,0.1875,4.0,128,0,4096,16384,6400,1420.985,3398.766,1738.586,0.1606
mixed,16,3,0.1875,4.0,128,512,128,512,200,322.236,394.781,324.737,0.0345
mixed,16,3,0.1875,4.0,128,512,256,1024,400,371.359,495.069,379.837,0.0685
mixed,16,3,0.1875,4.0,128,512,512,2048,800,448.255,696.478,483.165,0.1406
mixed,16,3,0.1875,4.0,128,512,1024,4096,1600,607.39,1100.38,678.429,0.1441
mixed,16,3,0.1875,4.0,128,512,2048,8192,3200,922.653,1914.134,1079.672,0.1584
mixed,16,3,0.1875,4.0,128,512,4096,16384,6400,1556.725,3527.694,1871.672,0.1598
mixed,16,3,0.1875,4.0,128,1024,128,512,200,390.462,459.519,396.093,0.0815
mixed,16,3,0.1875,4.0,128,1024,256,1024,400,436.382,561.053,448.798,0.0996
mixed,16,3,0.1875,4.0,128,1024,512,2048,800,515.069,759.642,547.677,0.1333
mixed,16,3,0.1875,4.0,128,1024,1024,4096,1600,670.749,1163.64,747.132,0.155
mixed,16,3,0.1875,4.0,128,1024,2048,8192,3200,989.145,1974.805,1143.161,0.1563
mixed,16,3,0.1875,4.0,128,1024,4096,16384,6400,1619.002,3595.983,1934.711,0.1597
mixed,16,3,0.1875,4.0,128,2048,128,512,200,489.981,559.231,494.112,0.0597
mixed,16,3,0.1875,4.0,128,2048,256,1024,400,536.254,660.955,544.894,0.0693
mixed,16,3,0.1875,4.0,128,2048,512,2048,800,610.91,861.372,645.661,0.1387
mixed,16,3,0.1875,4.0,128,2048,1024,4096,1600,770.974,1258.614,843.098,0.1479
mixed,16,3,0.1875,4.0,128,2048,2048,8192,3200,1084.379,2075.926,1240.987,0.1579
mixed,16,3,0.1875,4.0,128,2048,4096,16384,6400,1715.0,3694.895,2035.158,0.1617
mixed,16,3,0.1875,4.0,128,4096,128,512,200,691.421,764.028,695.357,0.0542
mixed,16,3,0.1875,4.0,128,4096,256,1024,400,736.477,858.97,747.836,0.0927
mixed,16,3,0.1875,4.0,128,4096,512,2048,800,811.294,1058.204,843.069,0.1287
mixed,16,3,0.1875,4.0,128,4096,1024,4096,1600,973.661,1462.007,1040.76,0.1374
mixed,16,3,0.1875,4.0,128,4096,2048,8192,3200,1285.497,2271.925,1434.041,0.1506
mixed,16,3,0.1875,4.0,128,4096,4096,16384,6400,1915.64,3889.516,2228.629,0.1586
mixed,16,3,0.1875,4.0,128,8192,128,512,200,1086.332,1156.377,1089.467,0.0448
mixed,16,3,0.1875,4.0,128,8192,256,1024,400,1132.028,1257.049,1141.881,0.0788
mixed,16,3,0.1875,4.0,128,8192,512,2048,800,1207.674,1453.336,1240.059,0.1318
mixed,16,3,0.1875,4.0,128,8192,1024,4096,1600,1369.752,1857.24,1442.201,0.1486
mixed,16,3,0.1875,4.0,128,8192,2048,8192,3200,1680.118,2666.673,1834.104,0.1561
mixed,16,3,0.1875,4.0,128,8192,4096,16384,6400,2307.029,4291.98,2622.067,0.1587
mixed,16,3,0.1875,4.0,256,0,128,512,200,310.046,377.822,313.183,0.0463
mixed,16,3,0.1875,4.0,256,0,256,1024,400,355.135,481.948,364.895,0.077
mixed,16,3,0.1875,4.0,256,0,512,2048,800,434.621,681.118,468.222,0.1363
mixed,16,3,0.1875,4.0,256,0,1024,4096,1600,590.11,1082.075,667.836,0.158
mixed,16,3,0.1875,4.0,256,0,2048,8192,3200,910.49,1895.162,1065.212,0.1571
mixed,16,3,0.1875,4.0,256,0,4096,16384,6400,1541.046,3520.687,1856.023,0.1591
mixed,16,3,0.1875,4.0,256,512,128,512,200,439.102,509.758,443.102,0.0566
mixed,16,3,0.1875,4.0,256,512,256,1024,400,487.934,611.038,495.356,0.0603
mixed,16,3,0.1875,4.0,256,512,512,2048,800,560.573,809.406,594.044,0.1345
mixed,16,3,0.1875,4.0,256,512,1024,4096,1600,718.718,1208.218,796.411,0.1587
mixed,16,3,0.1875,4.0,256,512,2048,8192,3200,1034.971,2022.872,1191.868,0.1588
mixed,16,3,0.1875,4.0,256,512,4096,16384,6400,1664.984,3636.396,1982.009,0.1608
mixed,16,3,0.1875,4.0,256,1024,128,512,200,536.609,604.221,541.631,0.0743
mixed,16,3,0.1875,4.0,256,1024,256,1024,400,584.221,707.196,591.546,0.0596
mixed,16,3,0.1875,4.0,256,1024,512,2048,800,660.925,910.041,691.549,0.1229
mixed,16,3,0.1875,4.0,256,1024,1024,4096,1600,817.435,1306.714,892.476,0.1534
mixed,16,3,0.1875,4.0,256,1024,2048,8192,3200,1134.427,2123.095,1278.651,0.1459
mixed,16,3,0.1875,4.0,256,1024,4096,16384,6400,1763.893,3733.646,2077.909,0.1594
mixed,16,3,0.1875,4.0,256,2048,128,512,200,731.902,804.892,737.466,0.0762
mixed,16,3,0.1875,4.0,256,2048,256,1024,400,777.117,901.851,786.588,0.0759
mixed,16,3,0.1875,4.0,256,2048,512,2048,800,853.53,1098.617,887.771,0.1397
mixed,16,3,0.1875,4.0,256,2048,1024,4096,1600,1013.562,1502.935,1085.979,0.148
mixed,16,3,0.1875,4.0,256,2048,2048,8192,3200,1325.37,2316.15,1477.977,0.154
mixed,16,3,0.1875,4.0,256,2048,4096,16384,6400,1964.629,3926.797,2270.9,0.1561
mixed,16,3,0.1875,4.0,256,4096,128,512,200,1131.068,1201.945,1135.579,0.0636
mixed,16,3,0.1875,4.0,256,4096,256,1024,400,1178.651,1302.906,1186.459,0.0628
mixed,16,3,0.1875,4.0,256,4096,512,2048,800,1250.522,1497.813,1283.768,0.1344
mixed,16,3,0.1875,4.0,256,4096,1024,4096,1600,1415.129,1902.613,1482.49,0.1382
mixed,16,3,0.1875,4.0,256,4096,2048,8192,3200,1724.632,2711.697,1882.87,0.1603
mixed,16,3,0.1875,4.0,256,4096,4096,16384,6400,2360.116,4338.282,2673.875,0.1586
mixed,16,3,0.1875,4.0,256,8192,128,512,200,1920.726,1994.133,1924.405,0.0501
mixed,16,3,0.1875,4.0,256,8192,256,1024,400,1967.126,2091.701,1979.191,0.0968
mixed,16,3,0.1875,4.0,256,8192,512,2048,800,2040.47,2287.635,2073.494,0.1336
mixed,16,3,0.1875,4.0,256,8192,1024,4096,1600,2200.405,2690.835,2275.157,0.1524
mixed,16,3,0.1875,4.0,256,8192,2048,8192,3200,2513.842,3505.199,2664.53,0.152
mixed,16,3,0.1875,4.0,256,8192,4096,16384,6400,3141.615,5117.928,3456.752,0.1595
mixed,16,3,0.1875,4.0,512,0,128,512,200,579.935,650.813,585.533,0.079
mixed,16,3,0.1875,4.0,512,0,256,1024,400,624.221,750.363,636.541,0.0977
mixed,16,3,0.1875,4.0,512,0,512,2048,800,701.373,949.273,734.013,0.1317
mixed,16,3,0.1875,4.0,512,0,1024,4096,1600,862.072,1351.545,930.681,0.1402
mixed,16,3,0.1875,4.0,512,0,2048,8192,3200,1173.113,2159.253,1324.218,0.1532
mixed,16,3,0.1875,4.0,512,0,4096,16384,6400,1808.215,3778.382,2119.124,0.1578
mixed,16,3,0.1875,4.0,512,512,128,512,200,802.012,870.205,805.726,0.0545
mixed,16,3,0.1875,4.0,512,512,256,1024,400,841.144,968.985,854.33,0.1031
mixed,16,3,0.1875,4.0,512,512,512,2048,800,920.347,1168.442,954.652,0.1383
mixed,16,3,0.1875,4.0,512,512,1024,4096,1600,1080.92,1571.545,1153.337,0.1476
mixed,16,3,0.1875,4.0,512,512,2048,8192,3200,1395.672,2380.692,1547.414,0.154
mixed,16,3,0.1875,4.0,512,512,4096,16384,6400,2025.238,3997.548,2339.539,0.1594
mixed,16,3,0.1875,4.0,512,1024,128,512,200,996.766,1065.531,1001.529,0.0693
mixed,16,3,0.1875,4.0,512,1024,256,1024,400,1040.764,1165.562,1050.875,0.081
mixed,16,3,0.1875,4.0,512,1024,512,2048,800,1117.721,1365.626,1149.533,0.1283
mixed,16,3,0.1875,4.0,512,1024,1024,4096,1600,1276.057,1767.062,1347.578,0.1457
mixed,16,3,0.1875,4.0,512,1024,2048,8192,3200,1587.736,2579.414,1742.741,0.1563
mixed,16,3,0.1875,4.0,512,1024,4096,16384,6400,2225.907,4194.989,2538.163,0.1586
mixed,16,3,0.1875,4.0,512,2048,128,512,200,1388.534,1461.464,1394.201,0.0777
mixed,16,3,0.1875,4.0,512,2048,256,1024,400,1432.313,1557.334,1444.568,0.098
mixed,16,3,0.1875,4.0,512,2048,512,2048,800,1511.638,1757.626,1540.506,0.1174
mixed,16,3,0.1875,4.0,512,2048,1024,4096,1600,1670.839,2155.414,1738.615,0.1399
mixed,16,3,0.1875,4.0,512,2048,2048,8192,3200,1982.519,2974.577,2131.894,0.1506
mixed,16,3,0.1875,4.0,512,2048,4096,16384,6400,2618.097,4595.911,2924.208,0.1548
mixed,16,3,0.1875,4.0,512,4096,128,512,200,2181.558,2246.709,2185.14,0.055
mixed,16,3,0.1875,4.0,512,4096,256,1024,400,2222.899,2347.924,2232.436,0.0763
mixed,16,3,0.1875,4.0,512,4096,512,2048,800,2299.123,2548.563,2334.195,0.1406
mixed,16,3,0.1875,4.0,512,4096,1024,4096,1600,2460.118,2945.646,2530.259,0.1445
mixed,16,3,0.1875,4.0,512,4096,2048,8192,3200,2776.882,3762.731,2925.233,0.1505
mixed,16,3,0.1875,4.0,512,4096,4096,16384,6400,3407.984,5378.601,3713.548,0.1551
mixed,16,3,0.1875,4.0,512,8192,128,512,200,3766.159,3819.565,3764.458,-0.0319
mixed,16,3,0.1875,4.0,512,8192,256,1024,400,3798.479,3926.762,3810.791,0.096
mixed,16,3,0.1875,4.0,512,8192,512,2048,800,3878.121,4125.292,3910.03,0.1291
mixed,16,3,0.1875,4.0,512,8192,1024,4096,1600,4036.906,4532.935,4108.493,0.1443
mixed,16,3,0.1875,4.0,512,8192,2048,8192,3200,4353.42,5330.946,4504.425,0.1545
mixed,16,3,0.1875,4.0,512,8192,4096,16384,6400,4985.064,6958.078,5296.837,0.158
mixed,16,3,0.1875,4.0,1024,0,128,512,200,905.209,977.597,914.299,0.1256
mixed,16,3,0.1875,4.0,1024,0,256,1024,400,952.155,1077.85,964.508,0.0983
mixed,16,3,0.1875,4.0,1024,0,512,2048,800,1033.981,1278.232,1064.826,0.1263
mixed,16,3,0.1875,4.0,1024,0,1024,4096,1600,1191.928,1687.767,1261.37,0.14
mixed,16,3,0.1875,4.0,1024,0,2048,8192,3200,1512.698,2491.795,1657.048,0.1474
mixed,16,3,0.1875,4.0,1024,0,4096,16384,6400,2137.368,4116.394,2456.019,0.161
mixed,16,3,0.1875,4.0,1024,512,128,512,200,1378.363,1448.952,1384.472,0.0865
mixed,16,3,0.1875,4.0,1024,512,256,1024,400,1421.913,1546.87,1436.248,0.1147
mixed,16,3,0.1875,4.0,1024,512,512,2048,800,1499.993,1746.935,1534.038,0.1379
mixed,16,3,0.1875,4.0,1024,512,1024,4096,1600,1661.08,2158.964,1735.031,0.1485
mixed,16,3,0.1875,4.0,1024,512,2048,8192,3200,1975.509,2965.425,2133.045,0.1591
mixed,16,3,0.1875,4.0,1024,512,4096,16384,6400,2610.1,4581.867,2923.154,0.1588
mixed,16,3,0.1875,4.0,1024,1024,128,512,200,1766.583,1839.255,1774.295,0.1061
mixed,16,3,0.1875,4.0,1024,1024,256,1024,400,1815.479,1939.031,1824.758,0.0751
mixed,16,3,0.1875,4.0,1024,1024,512,2048,800,1894.678,2139.705,1929.108,0.1405
mixed,16,3,0.1875,4.0,1024,1024,1024,4096,1600,2049.527,2546.737,2128.15,0.1581
mixed,16,3,0.1875,4.0,1024,1024,2048,8192,3200,2368.882,3356.847,2523.604,0.1566
mixed,16,3,0.1875,4.0,1024,1024,4096,16384,6400,3002.673,4970.662,3314.542,0.1585
mixed,16,3,0.1875,4.0,1024,2048,128,512,200,2550.736,2620.114,2556.051,0.0766
mixed,16,3,0.1875,4.0,1024,2048,256,1024,400,2601.842,2719.089,2607.123,0.045
mixed,16,3,0.1875,4.0,1024,2048,512,2048,800,2675.666,2925.072,2708.113,0.1301
mixed,16,3,0.1875,4.0,1024,2048,1024,4096,1600,2835.377,3325.677,2906.16,0.1444
mixed,16,3,0.1875,4.0,1024,2048,2048,8192,3200,3149.103,4139.884,3306.319,0.1587
mixed,16,3,0.1875,4.0,1024,2048,4096,16384,6400,3785.259,5764.837,4104.843,0.1614
mixed,16,3,0.1875,4.0,1024,4096,128,512,200,4170.219,4238.664,4172.041,0.0266
mixed,16,3,0.1875,4.0,1024,4096,256,1024,400,4219.115,4339.914,4216.549,-0.0212
mixed,16,3,0.1875,4.0,1024,4096,512,2048,800,4293.511,4540.584,4323.818,0.1227
mixed,16,3,0.1875,4.0,1024,4096,1024,4096,1600,4439.275,4948.006,4514.858,0.1486
mixed,16,3,0.1875,4.0,1024,4096,2048,8192,3200,4768.199,5748.483,4923.496,0.1584
mixed,16,3,0.1875,4.0,1024,4096,4096,16384,6400,5399.496,7370.744,5714.18,0.1596
mixed,16,3,0.1875,4.0,1024,8192,128,512,200,7326.966,7392.955,7305.691,-0.3224
mixed,16,3,0.1875,4.0,1024,8192,256,1024,400,7367.386,7493.277,7373.404,0.0478
mixed,16,3,0.1875,4.0,1024,8192,512,2048,800,7450.682,7693.209,7479.863,0.1203
mixed,16,3,0.1875,4.0,1024,8192,1024,4096,1600,7589.656,8085.593,7682.263,0.1867
mixed,16,3,0.1875,4.0,1024,8192,2048,8192,3200,7887.416,8912.912,8071.768,0.1798
mixed,16,3,0.1875,4.0,1024,8192,4096,16384,6400,8555.32,10519.339,8882.324,0.1665
mixed,16,3,0.1875,4.0,2048,0,128,512,200,2389.171,2460.179,2391.219,0.0288
mixed,16,3,0.1875,4.0,2048,0,256,1024,400,2433.939,2564.533,2439.507,0.0426
mixed,16,3,0.1875,4.0,2048,0,512,2048,800,2512.817,2757.522,2549.363,0.1493
mixed,16,3,0.1875,4.0,2048,0,1024,4096,1600,2658.516,3173.169,2748.627,0.1751
mixed,16,3,0.1875,4.0,2048,0,2048,8192,3200,2985.904,3975.627,3135.377,0.151
mixed,16,3,0.1875,4.0,2048,0,4096,16384,6400,3617.675,5585.922,3930.957,0.1592
mixed,16,3,0.1875,4.0,2048,512,128,512,200,3244.976,3308.624,3246.862,0.0296
mixed,16,3,0.1875,4.0,2048,512,256,1024,400,3287.182,3418.926,3299.536,0.0938
mixed,16,3,0.1875,4.0,2048,512,512,2048,800,3367.088,3622.351,3404.911,0.1482
mixed,16,3,0.1875,4.0,2048,512,1024,4096,1600,3531.853,4024.204,3592.75,0.1237
mixed,16,3,0.1875,4.0,2048,512,2048,8192,3200,3835.183,4836.038,3982.986,0.1477
